300.00	9.5000001465451E-7
301.00	9.5000001465451E-7
302.00	9.5000001465451E-7
303.00	9.5000001465451E-7
304.00	9.5000001465451E-7
305.00	9.5000001465451E-7
306.00	9.5000001465451E-7
307.00	9.5000001465451E-7
308.00	9.5000001465451E-7
309.00	9.5000001465451E-7
310.00	9.5000001465451E-7
311.00	9.5000001465451E-7
312.00	9.5000001465451E-7
313.00	9.5000001465451E-7
314.00	9.5000001465451E-7
315.00	9.5000001465451E-7
316.00	9.5000001465451E-7
317.00	9.5000001465451E-7
318.00	9.5000001465451E-7
319.00	9.5000001465451E-7
320.00	9.5000001465451E-7
321.00	9.5000001465451E-7
322.00	9.5000001465451E-7
323.00	9.5000001465451E-7
324.00	9.5000001465451E-7
325.00	9.5000001465451E-7
326.00	9.5000001465451E-7
327.00	9.5000001465451E-7
328.00	9.5000001465451E-7
329.00	9.5000001465451E-7
330.00	9.5000001465451E-7
331.00	9.5000001465451E-7
332.00	9.5000001465451E-7
333.00	9.5000001465451E-7
334.00	9.5000001465451E-7
335.00	9.5000001465451E-7
336.00	9.5000001465451E-7
337.00	9.5000001465451E-7
338.00	9.5000001465451E-7
339.00	9.5000001465451E-7
340.00	9.5000001465451E-7
341.00	9.5000001465451E-7
342.00	9.5000001465451E-7
343.00	9.5000001465451E-7
344.00	9.5000001465451E-7
345.00	9.5000001465451E-7
346.00	9.5000001465451E-7
347.00	9.5000001465451E-7
348.00	1.0063999980048E-6
349.00	9.5000001465451E-7
350.00	9.5000001465451E-7
351.00	9.5000001465451E-7
352.00	9.5000001465451E-7
353.00	9.5000001465451E-7
354.00	9.5000001465451E-7
355.00	9.5000001465451E-7
356.00	9.5000001465451E-7
357.00	9.5000001465451E-7
358.00	9.5000001465451E-7
359.00	9.5000001465451E-7
360.00	9.5000001465451E-7
361.00	9.5000001465451E-7
362.00	9.5000001465451E-7
363.00	9.5000001465451E-7
364.00	9.5000001465451E-7
365.00	9.5000001465451E-7
366.00	9.5000001465451E-7
367.00	9.5000001465451E-7
368.00	9.5000001465451E-7
369.00	9.5000001465451E-7
370.00	9.5000001465451E-7
371.00	9.5000001465451E-7
372.00	9.5000001465451E-7
373.00	9.5000001465451E-7
374.00	9.5000001465451E-7
375.00	9.5000001465451E-7
376.00	9.5000001465451E-7
377.00	9.5000001465451E-7
378.00	9.5000001465451E-7
379.00	9.5000001465451E-7
380.00	1.1761500218199E-6
381.00	2.6877698928729E-6
382.00	3.5734699395107E-6
383.00	2.5261199425586E-6
384.00	2.4535499960621E-6
385.00	2.9179000193835E-6
386.00	1.5027200106488E-6
387.00	9.5000001465451E-7
388.00	1.2896299494969E-6
389.00	1.8035000266536E-6
390.00	1.6501700201843E-6
391.00	1.4191299442246E-6
392.00	2.8355700578686E-6
393.00	2.4028199732129E-6
394.00	3.6445001114771E-6
395.00	1.6317200106641E-6
396.00	1.0651300499376E-6
397.00	9.5000001465451E-7
398.00	9.5000001465451E-7
399.00	9.5000001465451E-7
400.00	9.5000001465451E-7
401.00	9.5000001465451E-7
402.00	9.5000001465451E-7
403.00	1.0472599569766E-6
404.00	2.1245100469969E-6
405.00	1.2467900205593E-6
406.00	9.6977203156712E-7
407.00	9.5000001465451E-7
408.00	9.5000001465451E-7
409.00	9.5000001465451E-7
410.00	9.5000001465451E-7
411.00	9.5000001465451E-7
412.00	9.5000001465451E-7
413.00	9.5000001465451E-7
414.00	9.5000001465451E-7
415.00	9.5000001465451E-7
416.00	9.5000001465451E-7
417.00	1.4486099644273E-6
418.00	1.5366699699371E-6
419.00	9.5000001465451E-7
420.00	9.5000001465451E-7
421.00	9.5000001465451E-7
422.00	9.5000001465451E-7
423.00	9.5000001465451E-7
424.00	9.5000001465451E-7
425.00	9.5000001465451E-7
426.00	9.5000001465451E-7
427.00	9.5000001465451E-7
428.00	9.5000001465451E-7
429.00	9.5000001465451E-7
430.00	9.5000001465451E-7
431.00	1.9382900973142E-6
432.00	1.6207700355153E-6
433.00	9.5000001465451E-7
434.00	9.5000001465451E-7
435.00	9.5000001465451E-7
436.00	9.5000001465451E-7
437.00	9.5000001465451E-7
438.00	9.5000001465451E-7
439.00	9.5000001465451E-7
440.00	9.5000001465451E-7
441.00	9.5000001465451E-7
442.00	9.5000001465451E-7
443.00	2.9472000733222E-6
444.00	1.197779965878E-6
445.00	9.5000001465451E-7
446.00	9.5000001465451E-7
447.00	9.5000001465451E-7
448.00	9.5000001465451E-7
449.00	9.5000001465451E-7
450.00	9.5000001465451E-7
451.00	9.5000001465451E-7
452.00	9.5000001465451E-7
453.00	9.5000001465451E-7
454.00	9.5000001465451E-7
455.00	9.5000001465451E-7
456.00	9.5000001465451E-7
457.00	9.5000001465451E-7
458.00	9.5000001465451E-7
459.00	9.5000001465451E-7
460.00	9.5000001465451E-7
461.00	9.5000001465451E-7
462.00	9.5000001465451E-7
463.00	9.5000001465451E-7
464.00	9.5000001465451E-7
465.00	9.5000001465451E-7
466.00	9.5000001465451E-7
467.00	9.5000001465451E-7
468.00	9.5000001465451E-7
469.00	9.5000001465451E-7
470.00	9.5000001465451E-7
471.00	9.5000001465451E-7
472.00	9.5000001465451E-7
473.00	9.5000001465451E-7
474.00	9.5000001465451E-7
475.00	9.5000001465451E-7
476.00	9.5000001465451E-7
477.00	9.5000001465451E-7
478.00	9.5000001465451E-7
479.00	9.5000001465451E-7
480.00	9.5000001465451E-7
481.00	9.5000001465451E-7
482.00	9.5000001465451E-7
483.00	9.5000001465451E-7
484.00	9.5000001465451E-7
485.00	9.5000001465451E-7
486.00	9.5000001465451E-7
487.00	9.5000001465451E-7
488.00	9.5000001465451E-7
489.00	9.5000001465451E-7
490.00	9.5000001465451E-7
491.00	9.5000001465451E-7
492.00	9.5000001465451E-7
493.00	9.5000001465451E-7
494.00	9.5000001465451E-7
495.00	9.5000001465451E-7
496.00	9.5000001465451E-7
497.00	9.5000001465451E-7
498.00	9.5000001465451E-7
499.00	9.5000001465451E-7
500.00	9.5000001465451E-7
501.00	9.5000001465451E-7
502.00	9.5000001465451E-7
503.00	9.5000001465451E-7
504.00	9.5000001465451E-7
505.00	9.5000001465451E-7
506.00	9.5000001465451E-7
507.00	9.5000001465451E-7
508.00	9.5000001465451E-7
509.00	9.5000001465451E-7
510.00	9.5000001465451E-7
511.00	9.5000001465451E-7
512.00	9.5000001465451E-7
513.00	9.5000001465451E-7
514.00	9.5000001465451E-7
515.00	9.5000001465451E-7
516.00	9.5000001465451E-7
517.00	9.5000001465451E-7
518.00	9.5000001465451E-7
519.00	9.5000001465451E-7
520.00	9.5000001465451E-7
521.00	9.5000001465451E-7
522.00	9.5000001465451E-7
523.00	9.5000001465451E-7
524.00	9.5000001465451E-7
525.00	9.5000001465451E-7
526.00	9.5000001465451E-7
527.00	9.5000001465451E-7
528.00	9.5000001465451E-7
529.00	9.5000001465451E-7
530.00	9.5000001465451E-7
531.00	9.5000001465451E-7
532.00	9.5000001465451E-7
533.00	1.093530045182E-6
534.00	1.2765899555234E-6
535.00	9.5000001465451E-7
536.00	9.5000001465451E-7
537.00	1.1085300002378E-6
538.00	1.2076400253136E-6
539.00	9.5000001465451E-7
540.00	9.5000001465451E-7
541.00	9.5000001465451E-7
542.00	9.5000001465451E-7
543.00	9.5000001465451E-7
544.00	9.5000001465451E-7
545.00	9.5000001465451E-7
546.00	9.5000001465451E-7
547.00	9.5000001465451E-7
548.00	9.5000001465451E-7
549.00	9.5000001465451E-7
550.00	9.5000001465451E-7
551.00	9.5000001465451E-7
552.00	9.5000001465451E-7
553.00	9.5000001465451E-7
554.00	9.5000001465451E-7
555.00	9.5000001465451E-7
556.00	9.5000001465451E-7
557.00	9.5000001465451E-7
558.00	9.5000001465451E-7
559.00	9.5000001465451E-7
560.00	9.5000001465451E-7
561.00	9.5000001465451E-7
562.00	9.5000001465451E-7
563.00	9.5000001465451E-7
564.00	9.5000001465451E-7
565.00	9.5000001465451E-7
566.00	9.5000001465451E-7
567.00	9.5000001465451E-7
568.00	9.5000001465451E-7
569.00	9.5000001465451E-7
570.00	9.5000001465451E-7
571.00	9.5000001465451E-7
572.00	9.5000001465451E-7
573.00	9.5000001465451E-7
574.00	9.5000001465451E-7
575.00	9.5000001465451E-7
576.00	9.5000001465451E-7
577.00	9.5000001465451E-7
578.00	9.5000001465451E-7
579.00	9.5000001465451E-7
580.00	9.5000001465451E-7
581.00	9.5000001465451E-7
582.00	9.5000001465451E-7
583.00	9.5000001465451E-7
584.00	9.5000001465451E-7
585.00	9.5000001465451E-7
586.00	9.5000001465451E-7
587.00	9.5000001465451E-7
588.00	9.5000001465451E-7
589.00	9.5000001465451E-7
590.00	9.5000001465451E-7
591.00	9.5000001465451E-7
592.00	9.5000001465451E-7
593.00	9.5000001465451E-7
594.00	9.5000001465451E-7
595.00	9.5000001465451E-7
596.00	9.5000001465451E-7
597.00	9.5000001465451E-7
598.00	9.5000001465451E-7
599.00	9.5000001465451E-7
600.00	9.5000001465451E-7
601.00	9.5000001465451E-7
602.00	9.5000001465451E-7
603.00	9.5000001465451E-7
604.00	9.5000001465451E-7
605.00	9.5000001465451E-7
606.00	9.5000001465451E-7
607.00	9.5000001465451E-7
608.00	9.5000001465451E-7
609.00	9.5000001465451E-7
610.00	9.5000001465451E-7
611.00	9.5000001465451E-7
612.00	9.5000001465451E-7
613.00	9.5000001465451E-7
614.00	9.5000001465451E-7
615.00	9.5000001465451E-7
616.00	1.4528700376104E-6
617.00	5.0961098168045E-6
618.00	2.3144200895331E-5
619.00	0.00012823499855585
620.00	0.00086587999248877
621.00	0.0087130004540086
622.00	0.11338499933481
623.00	0.61924201250076
624.00	0.95627301931381
625.00	0.97155600786209
626.00	0.99098402261734
627.00	0.99058598279953
628.00	0.99086898565292
629.00	0.99416601657867
630.00	0.99426001310349
631.00	0.99571198225021
632.00	0.99414902925491
633.00	0.9904659986496
634.00	0.98454600572586
635.00	0.98054301738739
636.00	0.97903102636337
637.00	0.98149400949478
638.00	0.98137497901917
639.00	0.98424202203751
640.00	0.98714601993561
641.00	0.99323797225952
642.00	0.99341398477554
643.00	0.98853999376297
644.00	0.98426401615143
645.00	0.98158699274063
646.00	0.98664301633835
647.00	0.98896098136902
648.00	0.98683202266693
649.00	0.9876030087471
650.00	0.98630702495575
651.00	0.98508298397064
652.00	0.98337298631668
653.00	0.90029501914978
654.00	0.35053399205208
655.00	0.034436900168657
656.00	0.0063076298683882
657.00	0.00084211101057008
658.00	0.00015172400162555
659.00	3.4995500755031E-5
660.00	9.0920802904293E-6
661.00	2.7594298899203E-6
662.00	9.5000001465451E-7
663.00	9.5000001465451E-7
664.00	9.5000001465451E-7
665.00	9.5000001465451E-7
666.00	9.5000001465451E-7
667.00	9.5000001465451E-7
668.00	9.5000001465451E-7
669.00	9.5000001465451E-7
670.00	9.5000001465451E-7
671.00	9.5000001465451E-7
672.00	9.5000001465451E-7
673.00	9.5000001465451E-7
674.00	9.5000001465451E-7
675.00	9.5000001465451E-7
676.00	9.5000001465451E-7
677.00	9.5000001465451E-7
678.00	9.5000001465451E-7
679.00	9.5000001465451E-7
680.00	9.5000001465451E-7
681.00	9.5000001465451E-7
682.00	9.5000001465451E-7
683.00	9.5000001465451E-7
684.00	9.5000001465451E-7
685.00	9.5000001465451E-7
686.00	9.5000001465451E-7
687.00	9.5000001465451E-7
688.00	9.5000001465451E-7
689.00	9.5000001465451E-7
690.00	9.5000001465451E-7
691.00	9.5000001465451E-7
692.00	9.5000001465451E-7
693.00	9.5000001465451E-7
694.00	9.5000001465451E-7
695.00	9.5000001465451E-7
696.00	9.5000001465451E-7
697.00	9.5000001465451E-7
698.00	9.5000001465451E-7
699.00	9.5000001465451E-7
700.00	9.5000001465451E-7
701.00	9.5000001465451E-7
702.00	9.5000001465451E-7
703.00	9.5000001465451E-7
704.00	9.5000001465451E-7
705.00	9.5000001465451E-7
706.00	9.5000001465451E-7
707.00	9.5000001465451E-7
708.00	9.5000001465451E-7
709.00	9.5000001465451E-7
710.00	9.5000001465451E-7
711.00	9.5000001465451E-7
712.00	9.5000001465451E-7
713.00	9.5000001465451E-7
714.00	9.5000001465451E-7
715.00	9.5000001465451E-7
716.00	9.5000001465451E-7
717.00	9.5000001465451E-7
718.00	9.5000001465451E-7
719.00	9.5000001465451E-7
720.00	9.5000001465451E-7
721.00	9.5000001465451E-7
722.00	9.5000001465451E-7
723.00	9.5000001465451E-7
724.00	9.5000001465451E-7
725.00	9.5000001465451E-7
726.00	9.5000001465451E-7
727.00	9.5000001465451E-7
728.00	9.5000001465451E-7
729.00	9.5000001465451E-7
730.00	9.5000001465451E-7
731.00	9.5000001465451E-7
732.00	9.5000001465451E-7
733.00	9.5000001465451E-7
734.00	9.5000001465451E-7
735.00	9.5000001465451E-7
736.00	9.5000001465451E-7
737.00	9.5000001465451E-7
738.00	9.5000001465451E-7
739.00	9.5000001465451E-7
740.00	9.5000001465451E-7
741.00	9.5000001465451E-7
742.00	9.5000001465451E-7
743.00	9.5000001465451E-7
744.00	9.5000001465451E-7
745.00	9.5000001465451E-7
746.00	9.5000001465451E-7
747.00	9.5000001465451E-7
748.00	9.5000001465451E-7
749.00	9.5000001465451E-7
