350.00	0.0077824001200497
351.00	0.010197999887168
352.00	0.014272400178015
353.00	0.023797100409865
354.00	0.039401400834322
355.00	0.059233900159597
356.00	0.086199000477791
357.00	0.11746899783611
358.00	0.1453890055418
359.00	0.15739099681377
360.00	0.15094000101089
361.00	0.15413799881935
362.00	0.18858900666237
363.00	0.23131799697876
364.00	0.2632170021534
365.00	0.29557999968529
366.00	0.30431801080704
367.00	0.28203499317169
368.00	0.29732799530029
369.00	0.35812199115753
370.00	0.42097800970078
371.00	0.45431300997734
372.00	0.42633101344109
373.00	0.31451499462128
374.00	0.20856000483036
375.00	0.20424699783325
376.00	0.31091099977493
377.00	0.45624598860741
378.00	0.53363698720932
379.00	0.52402400970459
380.00	0.44803699851036
381.00	0.34352299571037
382.00	0.28436699509621
383.00	0.33672198653221
384.00	0.48447999358177
385.00	0.60634100437164
386.00	0.63107198476791
387.00	0.63307899236679
388.00	0.63200199604034
389.00	0.64742302894592
390.00	0.66579502820969
391.00	0.61208099126816
392.00	0.46915999054909
393.00	0.34460800886154
394.00	0.31577700376511
395.00	0.33405500650406
396.00	0.3343819975853
397.00	0.30326399207115
398.00	0.26665499806404
399.00	0.29941800236702
400.00	0.37059000134468
401.00	0.33542901277542
402.00	0.20422600209713
403.00	0.10853300243616
404.00	0.10520599782467
405.00	0.18527500331402
406.00	0.29564198851585
407.00	0.31148201227188
408.00	0.2199040055275
409.00	0.13865299522877
410.00	0.14343400299549
411.00	0.20812800526619
412.00	0.23371900618076
413.00	0.17193700373173
414.00	0.091794103384018
415.00	0.052067298442125
416.00	0.043832801282406
417.00	0.059366699308157
418.00	0.11260300129652
419.00	0.22236900031567
420.00	0.35109600424767
421.00	0.42561599612236
422.00	0.43065398931503
423.00	0.38693800568581
424.00	0.34739598631859
425.00	0.35235300660133
426.00	0.39525100588799
427.00	0.43913099169731
428.00	0.45048600435257
429.00	0.42500498890877
430.00	0.39264398813248
431.00	0.38948801159859
432.00	0.39917099475861
433.00	0.38931798934937
434.00	0.37700501084328
435.00	0.35771501064301
436.00	0.29872500896454
437.00	0.23478500545025
438.00	0.2124519944191
439.00	0.24663400650024
440.00	0.30913999676704
441.00	0.32323598861694
442.00	0.25396299362183
443.00	0.16235600411892
444.00	0.1069890037179
445.00	0.0964625030756
446.00	0.13541300594807
447.00	0.20915600657463
448.00	0.26619800925255
449.00	0.23522000014782
450.00	0.1343239992857
451.00	0.058501701802015
452.00	0.027867000550032
453.00	0.017926199361682
454.00	0.014363300055265
455.00	0.014120399951935
456.00	0.016836000606418
457.00	0.025851299986243
458.00	0.045974001288414
459.00	0.072676800191402
460.00	0.078185997903347
461.00	0.054848100990057
462.00	0.028342500329018
463.00	0.015216699801385
464.00	0.010834299959242
465.00	0.0093340296298265
466.00	0.0095632495358586
467.00	0.011452999897301
468.00	0.015322799794376
469.00	0.02085779979825
470.00	0.025951100513339
471.00	0.027648100629449
472.00	0.025402100756764
473.00	0.022422900423408
474.00	0.02144099958241
475.00	0.023654900491238
476.00	0.029861299321055
477.00	0.038406301289797
478.00	0.043691698461771
479.00	0.041827600449324
480.00	0.035884998738766
481.00	0.030329199507833
482.00	0.028350999578834
483.00	0.028604900464416
484.00	0.028079299256206
485.00	0.023779800161719
486.00	0.016590900719166
487.00	0.010529800318182
488.00	0.0064189499244094
489.00	0.004331230185926
490.00	0.0032853200100362
491.00	0.0030472900252789
492.00	0.0034404499456286
493.00	0.0051587899215519
494.00	0.0089653097093105
495.00	0.014809699729085
496.00	0.0186767000705
497.00	0.015093900263309
498.00	0.0080329002812505
499.00	0.003713269950822
500.00	0.0020948199089617
501.00	0.001540289958939
502.00	0.0013698999537155
503.00	0.0013980499934405
504.00	0.0016397499712184
505.00	0.0020777399186045
506.00	0.0026658300776035
507.00	0.0031305700540543
508.00	0.0030238500330597
509.00	0.0024775799829513
510.00	0.0018063699826598
511.00	0.0013490800047293
512.00	0.0011050200555474
513.00	0.00099978502839804
514.00	0.0010650999611244
515.00	0.0013474799925461
516.00	0.0023706599604338
517.00	0.0046079498715699
518.00	0.0087077599018812
519.00	0.012759800069034
520.00	0.011095100082457
521.00	0.006071109790355
522.00	0.002677780110389
523.00	0.0013591899769381
524.00	0.00089008902432397
525.00	0.00072656100383028
526.00	0.00064547697547823
527.00	0.00063544197473675
528.00	0.00072331202682108
529.00	0.00090032501611859
530.00	0.0013117500348017
531.00	0.0022656300570816
532.00	0.004284449853003
533.00	0.0071356100961566
534.00	0.0090457303449512
535.00	0.0082162702456117
536.00	0.0055366498418152
537.00	0.0034273399505764
538.00	0.0022837300784886
539.00	0.0018336500506848
540.00	0.0016803400358185
541.00	0.0017914499621838
542.00	0.002132159890607
543.00	0.0029355899896473
544.00	0.0043868198990822
545.00	0.0063792699947953
546.00	0.0085708200931549
547.00	0.0091969901695848
548.00	0.0075370301492512
549.00	0.0051931599155068
550.00	0.0035500600934029
551.00	0.0026510399766266
552.00	0.0022453099954873
553.00	0.0020924599375576
554.00	0.0021190799307078
555.00	0.002409250009805
556.00	0.0029965699650347
557.00	0.0039424197748303
558.00	0.0053568598814309
559.00	0.0070796399377286
560.00	0.0085371695458889
561.00	0.0088395997881889
562.00	0.0078224800527096
563.00	0.0062811002135277
564.00	0.0049292901530862
565.00	0.00407277001068
566.00	0.003631120081991
567.00	0.0034297900274396
568.00	0.0035480801016092
569.00	0.00395045010373
570.00	0.0047658300027251
571.00	0.0061313798651099
572.00	0.008532389998436
573.00	0.012804199941456
574.00	0.019068099558353
575.00	0.026302700862288
576.00	0.03036979958415
